source_file,source_row_number,raw__source_object_id,source_object_id,raw__event_id,event_id,raw__incident_date,incident_date,raw__asset_type,asset_type,raw__road_closure,road_closure,raw__sidewalk_closure,sidewalk_closure,raw__estimated_repair_hours,estimated_repair_hours,raw__estimated_units_impacted,estimated_units_impacted,raw__cw_service_request_number,cw_service_request_number,raw__break_status,break_status,raw__status_updated_date,status_updated_date,raw__cw_workorder_number,cw_workorder_number,raw__normal_service_date,normal_service_date,raw__break_nature,break_nature,raw__break_cause,break_cause,raw__repair_type,repair_type,raw__planned_maintenance_type,planned_maintenance_type,raw__valves_closed,valves_closed,raw__valves_opened,valves_opened,raw__hydrants_called_out,hydrants_called_out,raw__hydrants_called_back_in,hydrants_called_back_in,raw__break_category,break_category,raw__road_segment_id,road_segment_id,raw__closest_civic_number,closest_civic_number,raw__street,street,raw__related_asset_id,related_asset_id,raw__asset_depth_m,asset_depth_m,raw__frost_depth_m,frost_depth_m,raw__asset_size_reported,asset_size_reported,raw__reported_installation_year,reported_installation_year,raw__asset_material,asset_material,raw__asset_exists,asset_exists,raw__global_id,global_id,raw__update_by,update_by,raw__update_date,update_date,raw__x,x,raw__y,y,invalid_primary_key,eligible_event,matched_asset,ambiguous_asset,unmatched_asset,placeholder_related_asset_id,matched_installation_date,event_before_install,reliable_event,event_disposition,incident_day,same_pipe_day_event_count,same_pipe_day_multiple_events,eligible_same_pipe_day_event_count,eligible_same_pipe_day_multiple_events
Water_Main_Breaks_-8394745777553033727.csv,2,1,1,2252,2252,12/1/2017 3:15:00 PM,2017-12-01T15:15:00,MAIN,MAIN,Partially Closed,Partially Closed,Open,Open,12-16 hours,12-16 hours,47,47,123456,123456,REPAIR COMPLETED,REPAIR COMPLETED,12/2/2017 12:00:00 AM,2017-12-02T00:00:00,177898,177898,1/31/2017 11:30:00 PM,2017-01-31T23:30:00,CORROSION AND FITTING/JOINT,CORROSION AND FITTING/JOINT,AGE,AGE,CUTOUT,CUTOUT,N/A,N/A,"6"" 93563, 94817, 93902,1139; 18""- 1264, 92862,1142","6"" 93563, 94817, 93902,1139; 18""- 1264, 92862,1142",,,353,353,353,353,CATEGORY 2,CATEGORY 2,6961,6961,125,125,LANCASTER ST W,LANCASTER ST W,134292,134292,1.6,1.6,0.3,0.3,450,450,1937,1937,CI,CI,Y,Y,3521d297-1a2e-4e7b-a071-fc53ed87e965,3521d297-1a2e-4e7b-a071-fc53ed87e965,GIS_DATA,GIS_DATA,10/3/2018 2:42:09 PM,2018-10-03T14:42:09,541741.1448,541741.1448,4812353.8463,4812353.8463,False,True,True,False,False,False,1937-01-01T00:00:00,False,True,reliable_event,2017-12-01T00:00:00,1,False,1,False
Water_Main_Breaks_-8394745777553033727.csv,2904,101761,101761,155653,155653,7/4/2025 1:12:40 PM,2025-07-04T13:12:40,MAIN,MAIN,Open,Open,Open,Open,4-8 hours,4-8 hours,0-50,0-50,,,REPAIR COMPLETED,REPAIR COMPLETED,7/4/2025 1:12:40 PM,2025-07-04T13:12:40,442016,442016,,,,,,,,,,,,,,,,,,,,,7041,7041,101,101,LANCASTER ST W,LANCASTER ST W,134292,134292,,,,,450,450,1937,1937,CI,CI,Y,Y,d6db60c9-32d8-40f1-8143-776cf10d5385,d6db60c9-32d8-40f1-8143-776cf10d5385,,,,,541760.7918,541760.7918,4812267.098,4812267.098,False,True,True,False,False,False,1937-01-01T00:00:00,False,True,reliable_event,2025-07-04T00:00:00,1,False,1,False
