source_file,source_row_number,raw__source_object_id,source_object_id,raw__asset_id,asset_id,raw__status,status,raw__pressure_zone,pressure_zone,raw__road_segment_id,road_segment_id,raw__map_label,map_label,raw__category,category,raw__pipe_size,pipe_size,raw__material,material,raw__lined,lined,raw__lined_date,lined_date,raw__lined_material,lined_material,raw__installation_date,installation_date,raw__acquisition,acquisition,raw__consultant,consultant,raw__ownership,ownership,raw__bridge_main,bridge_main,raw__bridge_details,bridge_details,raw__criticality,criticality,raw__rel_cleaning_area,rel_cleaning_area,raw__rel_cleaning_subarea,rel_cleaning_subarea,raw__undersized,undersized,raw__shallow_main,shallow_main,raw__condition_score,condition_score,raw__oversized,oversized,raw__cleaned,cleaned,raw__length_m,length_m,invalid_primary_key,invalid_pipe_size,model_asset_eligible
Water_Mains_5473643541506873803.csv,2682,80866,80866,61100,61100,ACTIVE,ACTIVE,KIT 2EA,KIT 2EA,40223,40223,57.9m 300mm  PVC,57.9m 300mm  PVC,TREATED,TREATED,300,300,PVC,PVC,NO,NO,,,NONE,NONE,6/1/1998 12:00:00 AM,1998-06-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,5,5,27,27,N,N,N,N,9.35,9.35,N,N,N,N,57.9099036367213,57.9099036367,False,False,True
Water_Mains_5473643541506873803.csv,2683,80867,80867,85528,85528,ACTIVE,ACTIVE,KIT 2EA,KIT 2EA,40223,40223,6.7m 300mm  PVC,6.7m 300mm  PVC,TREATED,TREATED,300,300,PVC,PVC,NO,NO,,,NONE,NONE,6/1/1998 12:00:00 AM,1998-06-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,5,5,26,26,N,N,N,N,9.35,9.35,N,N,N,N,6.70212802898335,6.70212802898,False,False,True
Water_Mains_5473643541506873803.csv,2684,80868,80868,76476,76476,ACTIVE,ACTIVE,KIT 4,KIT 4,6645,6645,10.3m 200mm  PVC,10.3m 200mm  PVC,TREATED,TREATED,200,200,PVC,PVC,NO,NO,,,NONE,NONE,9/1/2009 12:00:00 AM,2009-09-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,2,2,3,3,N,N,N,N,9.35,9.35,N,N,Y,Y,10.2845207931336,10.2845207931,False,False,True
Water_Mains_5473643541506873803.csv,2685,80870,80870,20860,20860,ACTIVE,ACTIVE,KIT 4,KIT 4,1230,1230,167.6m 150mm  DI,167.6m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,1/1/1968 12:00:00 AM,1968-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,1,1,22,22,N,N,N,N,6.5,6.5,N,N,Y,Y,167.626105526836,167.626105527,False,False,True
Water_Mains_5473643541506873803.csv,2686,80871,80871,85532,85532,ACTIVE,ACTIVE,KIT 4,KIT 4,1230,1230,1.3m 150mm  DI,1.3m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,1/1/1968 12:00:00 AM,1968-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,1,1,22,22,N,N,N,N,8.5,8.5,N,N,Y,Y,1.28260890324554,1.28260890325,False,False,True
Water_Mains_5473643541506873803.csv,2687,80872,80872,85534,85534,ACTIVE,ACTIVE,KIT 4,KIT 4,13199,13199,11.5m 150mm  CI,11.5m 150mm  CI,TREATED,TREATED,150,150,CI,CI,NO,NO,,,NONE,NONE,1/1/1963 12:00:00 AM,1963-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,4,4,21,21,N,N,N,N,7.75,7.75,N,N,Y,Y,11.4562406421947,11.4562406422,False,False,True
Water_Mains_5473643541506873803.csv,2688,80873,80873,670,670,ACTIVE,ACTIVE,KIT 4,KIT 4,13199,13199,159.6m 150mm  CI,159.6m 150mm  CI,TREATED,TREATED,150,150,CI,CI,NO,NO,,,NONE,NONE,1/1/1963 12:00:00 AM,1963-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,4,4,21,21,N,N,N,N,4.95,4.95,N,N,Y,Y,159.565787705461,159.565787705,False,False,True
Water_Mains_5473643541506873803.csv,2689,80875,80875,41430,41430,ACTIVE,ACTIVE,KIT 4,KIT 4,21896,21896,684.8m 450mm  DI,684.8m 450mm  DI,TREATED,TREATED,450,450,DI,DI,NO,NO,,,NONE,NONE,1/1/1961 12:00:00 AM,1961-01-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,3,3,0,0,N,N,N,N,7.75,7.75,Y,Y,N,N,684.81248364685,684.812483647,False,False,True
Water_Mains_5473643541506873803.csv,2690,80876,80876,85538,85538,ACTIVE,ACTIVE,KIT 4,KIT 4,21896,21896,20m 450mm  DI,20m 450mm  DI,TREATED,TREATED,450,450,DI,DI,NO,NO,,,NONE,NONE,1/1/1961 12:00:00 AM,1961-01-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,7,7,5,5,0,0,N,N,N,N,7.75,7.75,Y,Y,N,N,20.0275219642499,20.0275219642,False,False,True
Water_Mains_5473643541506873803.csv,2691,80877,80877,24250,24250,ACTIVE,ACTIVE,KIT 4,KIT 4,15861,15861,79.5m 300mm  DI,79.5m 300mm  DI,TREATED,TREATED,300,300,DI,DI,NO,NO,,,NONE,NONE,1/1/1965 12:00:00 AM,1965-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,7,7,4,4,13,13,N,N,N,N,8.5,8.5,N,N,N,N,79.45415249722,79.4541524972,False,False,True
Water_Mains_5473643541506873803.csv,2692,80878,80878,85540,85540,ACTIVE,ACTIVE,KIT 4,KIT 4,15927,15927,2.1m 300mm  DI,2.1m 300mm  DI,TREATED,TREATED,300,300,DI,DI,NO,NO,,,NONE,NONE,1/1/1965 12:00:00 AM,1965-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,7,7,4,4,13,13,N,N,N,N,8.5,8.5,N,N,N,N,2.13805986789719,2.1380598679,False,False,True
Water_Mains_5473643541506873803.csv,2693,80879,80879,85542,85542,ACTIVE,ACTIVE,KIT 4,KIT 4,15934,15934,12.9m 150mm  DI,12.9m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,1/1/1965 12:00:00 AM,1965-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,14,14,N,N,N,N,8.5,8.5,N,N,Y,Y,12.8786272830138,12.878627283,False,False,True
Water_Mains_5473643541506873803.csv,2694,80880,80880,85544,85544,ACTIVE,ACTIVE,KIT 4,KIT 4,11592,11592,12.2m 150mm  DI,12.2m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,1/1/1965 12:00:00 AM,1965-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,14,14,N,N,N,N,8.5,8.5,N,N,Y,Y,12.1971804616385,12.1971804616,False,False,True
Water_Mains_5473643541506873803.csv,2695,80881,80881,20010,20010,ACTIVE,ACTIVE,KIT 4,KIT 4,11592,11592,306.8m 150mm  DI,306.8m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,1/1/1965 12:00:00 AM,1965-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,14,14,N,N,N,N,6.25,6.25,N,N,Y,Y,306.797144225924,306.797144226,False,False,True
Water_Mains_5473643541506873803.csv,2696,80882,80882,85546,85546,ACTIVE,ACTIVE,KIT 4,KIT 4,11592,11592,149.9m 150mm  DI,149.9m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,1/1/1965 12:00:00 AM,1965-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,14,14,N,N,N,N,8.5,8.5,N,N,Y,Y,149.911853303865,149.911853304,False,False,True
Water_Mains_5473643541506873803.csv,2697,80883,80883,85548,85548,ACTIVE,ACTIVE,KIT 4,KIT 4,9893,9893,8.5m 150mm  CI,8.5m 150mm  CI,TREATED,TREATED,150,150,CI,CI,NO,NO,,,NONE,NONE,1/1/1952 12:00:00 AM,1952-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,6,6,N,N,N,N,7.75,7.75,N,N,N,N,8.52960983955171,8.52960983955,False,False,True
Water_Mains_5473643541506873803.csv,2698,80884,80884,1930,1930,ACTIVE,ACTIVE,KIT 4,KIT 4,9893,9893,55.1m 150mm  CI,55.1m 150mm  CI,TREATED,TREATED,150,150,CI,CI,NO,NO,,,NONE,NONE,1/1/1952 12:00:00 AM,1952-01-01T00:00:00,DONATED,DONATED,NA,NA,KITCHENER,KITCHENER,N,N,,,6,6,4,4,6,6,N,N,N,N,7.75,7.75,N,N,N,N,55.0934545907426,55.0934545907,False,False,True
Water_Mains_5473643541506873803.csv,2699,80885,80885,85550,85550,ACTIVE,ACTIVE,KIT 4,KIT 4,9893,9893,1.2m 150mm  CI,1.2m 150mm  CI,TREATED,TREATED,150,150,CI,CI,NO,NO,,,NONE,NONE,1/12/1972 12:00:00 AM,1972-01-12T00:00:00,DONATED,DONATED,NA,NA,KITCHENER,KITCHENER,N,N,,,7,7,4,4,7,7,N,N,N,N,7.85,7.85,N,N,Y,Y,1.21032808731712,1.21032808732,False,False,True
Water_Mains_5473643541506873803.csv,2700,80886,80886,65910,65910,ACTIVE,ACTIVE,KIT 5,KIT 5,40325,40325,62.2m 300mm  PVC,62.2m 300mm  PVC,TREATED,TREATED,300,300,PVC,PVC,NO,NO,,,NONE,NONE,6/1/2000 12:00:00 AM,2000-06-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,6,6,26,26,N,N,N,N,9.35,9.35,N,N,Y,Y,62.1781002727941,62.1781002728,False,False,True
Water_Mains_5473643541506873803.csv,2701,80887,80887,85552,85552,ACTIVE,ACTIVE,KIT 5,KIT 5,40325,40325,7.5m 300mm  PVC,7.5m 300mm  PVC,TREATED,TREATED,300,300,PVC,PVC,NO,NO,,,NONE,NONE,6/1/2000 12:00:00 AM,2000-06-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,6,6,26,26,N,N,N,N,9.35,9.35,N,N,Y,Y,7.49689438618778,7.49689438619,False,False,True
Water_Mains_5473643541506873803.csv,2702,80891,80891,27040,27040,ACTIVE,ACTIVE,KIT 4,KIT 4,23218,23218,30.2m 200mm  DI,30.2m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,1/1/1966 12:00:00 AM,1966-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,14,14,N,N,N,N,4.9,4.9,N,N,Y,Y,30.213709790881,30.2137097909,False,False,True
Water_Mains_5473643541506873803.csv,2703,80892,80892,85558,85558,ACTIVE,ACTIVE,KIT 4,KIT 4,23218,23218,57.8m 200mm  DI,57.8m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,1/1/1966 12:00:00 AM,1966-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,7,7,4,4,0,0,N,N,N,N,4.9,4.9,N,N,Y,Y,57.7838222945085,57.7838222945,False,False,True
Water_Mains_5473643541506873803.csv,2704,80893,80893,63400,63400,ACTIVE,ACTIVE,KIT 4,KIT 4,6581,6581,6m 300mm  CI,6m 300mm  CI,TREATED,TREATED,300,300,CI,CI,NO,NO,,,NONE,NONE,1/1/1957 12:00:00 AM,1957-01-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,1,1,1,1,N,N,N,N,7.75,7.75,N,N,Y,Y,6.02044015843333,6.02044015843,False,False,True
Water_Mains_5473643541506873803.csv,2705,80894,80894,85560,85560,ACTIVE,ACTIVE,KIT 4,KIT 4,6370,6370,1.4m 300mm  CI,1.4m 300mm  CI,TREATED,TREATED,300,300,CI,CI,NO,NO,,,NONE,NONE,1/1/1957 12:00:00 AM,1957-01-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,1,1,1,1,N,N,N,N,7.75,7.75,N,N,Y,Y,1.36811640559019,1.36811640559,False,False,True
Water_Mains_5473643541506873803.csv,2706,80895,80895,43000,43000,ACTIVE,ACTIVE,KIT 4,KIT 4,20776,20776,100m 300mm  CI,100m 300mm  CI,TREATED,TREATED,300,300,CI,CI,NO,NO,,,NONE,NONE,1/1/1972 12:00:00 AM,1972-01-01T00:00:00,DONATED,DONATED,NA,NA,KITCHENER,KITCHENER,N,N,,,6,6,1,1,30,30,N,N,N,N,6.25,6.25,N,N,Y,Y,99.9523900460659,99.9523900461,False,False,True
Water_Mains_5473643541506873803.csv,2707,80896,80896,85562,85562,ACTIVE,ACTIVE,KIT 5,KIT 5,601348,601348,8.5m 200mm  PVC,8.5m 200mm  PVC,TREATED,TREATED,200,200,PVC,PVC,NO,NO,,,NONE,NONE,1/1/2005 12:00:00 AM,2005-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,6,6,25,25,N,N,N,N,9.35,9.35,N,N,Y,Y,8.5082811909402,8.50828119094,False,False,True
Water_Mains_5473643541506873803.csv,2708,80897,80897,69150,69150,ACTIVE,ACTIVE,KIT 5,KIT 5,601348,601348,71.1m 200mm  PVC,71.1m 200mm  PVC,TREATED,TREATED,200,200,PVC,PVC,NO,NO,,,NONE,NONE,1/1/2005 12:00:00 AM,2005-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,6,6,25,25,N,N,N,N,9.35,9.35,N,N,Y,Y,71.0644892411635,71.0644892412,False,False,True
Water_Mains_5473643541506873803.csv,2709,80898,80898,85564,85564,ACTIVE,ACTIVE,KIT 2W,KIT 2W,102911,102911,1.7m 150mm  PVC,1.7m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,5/7/2013 12:00:00 AM,2013-05-07T00:00:00,PURCHASED,PURCHASED,REGION,REGION,KITCHENER,KITCHENER,N,N,,,4,4,5,5,41,41,N,N,N,N,9.35,9.35,N,N,N,N,1.69544635461414,1.69544635461,False,False,True
Water_Mains_5473643541506873803.csv,2710,80899,80899,85566,85566,ACTIVE,ACTIVE,KIT 2W,KIT 2W,602335,602335,1.7m 150mm  PVC,1.7m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,5/7/2013 12:00:00 AM,2013-05-07T00:00:00,PURCHASED,PURCHASED,REGION,REGION,KITCHENER,KITCHENER,N,N,,,0,0,5,5,41,41,N,N,N,N,9.35,9.35,N,N,N,N,1.7198076928753,1.71980769288,False,False,True
Water_Mains_5473643541506873803.csv,2711,80900,80900,85568,85568,ACTIVE,ACTIVE,KIT 2W,KIT 2W,602335,602335,1.9m 150mm  PVC,1.9m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,5/7/2013 12:00:00 AM,2013-05-07T00:00:00,PURCHASED,PURCHASED,REGION,REGION,KITCHENER,KITCHENER,N,N,,,0,0,5,5,41,41,N,N,N,N,9.35,9.35,N,N,N,N,1.86738153611787,1.86738153612,False,False,True
Water_Mains_5473643541506873803.csv,2712,80901,80901,78376,78376,ACTIVE,ACTIVE,KIT 2W,KIT 2W,102911,102911,5.7m 150mm  PVC,5.7m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,5/7/2013 12:00:00 AM,2013-05-07T00:00:00,PURCHASED,PURCHASED,REGION,REGION,KITCHENER,KITCHENER,N,N,,,4,4,5,5,41,41,N,N,N,N,9.35,9.35,N,N,N,N,5.67508935074796,5.67508935075,False,False,True
Water_Mains_5473643541506873803.csv,2713,80902,80902,78378,78378,ACTIVE,ACTIVE,KIT 2W,KIT 2W,102911,102911,5.8m 150mm  PVC,5.8m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,5/7/2013 12:00:00 AM,2013-05-07T00:00:00,PURCHASED,PURCHASED,REGION,REGION,KITCHENER,KITCHENER,N,N,,,4,4,5,5,41,41,N,N,N,N,9.35,9.35,N,N,N,N,5.78491749311681,5.78491749312,False,False,True
Water_Mains_5473643541506873803.csv,2714,80903,80903,78396,78396,ACTIVE,ACTIVE,KIT 4,KIT 4,1342,1342,13.9m 300mm  PVC,13.9m 300mm  PVC,TREATED,TREATED,300,300,PVC,PVC,NO,NO,,,NONE,NONE,6/1/2000 12:00:00 AM,2000-06-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,1,1,27,27,N,N,N,N,9.35,9.35,N,N,Y,Y,13.9135279689076,13.9135279689,False,False,True
Water_Mains_5473643541506873803.csv,2715,80905,80905,85570,85570,ACTIVE,ACTIVE,KIT 6,KIT 6,21748,21748,.7m 450mm  DI,.7m 450mm  DI,TREATED,TREATED,450,450,DI,DI,NO,NO,,,NONE,NONE,1/1/1980 12:00:00 AM,1980-01-01T00:00:00,DONATED,DONATED,,,DUAL CITY AND REGION,DUAL CITY AND REGION,N,N,,,0,0,6,6,2,2,N,N,N,N,8.5,8.5,N,N,Y,Y,0.6686063864112,0.668606386411,False,False,True
Water_Mains_5473643541506873803.csv,2716,80906,80906,78456,78456,ACTIVE,ACTIVE,KIT 5,KIT 5,21748,21748,1.5m 450mm  DI,1.5m 450mm  DI,TREATED,TREATED,450,450,DI,DI,NO,NO,,,NONE,NONE,1/1/1980 12:00:00 AM,1980-01-01T00:00:00,DONATED,DONATED,,,DUAL CITY AND REGION,DUAL CITY AND REGION,N,N,,,6,6,6,6,18,18,N,N,N,N,8.5,8.5,N,N,Y,Y,1.47571421707189,1.47571421707,False,False,True
Water_Mains_5473643541506873803.csv,2717,80907,80907,78458,78458,ACTIVE,ACTIVE,KIT 6,KIT 6,21746,21746,2.3m 150mm  DI,2.3m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,6/1/1986 12:00:00 AM,1986-06-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,6,6,0,0,N,N,N,N,9.1,9.1,N,N,Y,Y,2.31840834464012,2.31840834464,False,False,True
Water_Mains_5473643541506873803.csv,2718,80908,80908,85572,85572,ACTIVE,ACTIVE,KIT 6,KIT 6,21746,21746,2.3m 150mm  DI,2.3m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,6/1/1986 12:00:00 AM,1986-06-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,6,6,0,0,N,N,N,N,9.1,9.1,N,N,Y,Y,2.28800059670805,2.28800059671,False,False,True
Water_Mains_5473643541506873803.csv,2719,80909,80909,79380,79380,ACTIVE,ACTIVE,KIT 4,KIT 4,11453,11453,10.4m 300mm  CI,10.4m 300mm  CI,TREATED,TREATED,300,300,CI,CI,NO,NO,,,NONE,NONE,1/1/1963 12:00:00 AM,1963-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,7,7,5,5,5,5,N,N,N,N,7.75,7.75,N,N,N,N,10.3769418460423,10.376941846,False,False,True
Water_Mains_5473643541506873803.csv,2720,80910,80910,85574,85574,ACTIVE,ACTIVE,KIT 4,KIT 4,602228,602228,2.3m 150mm  PVC,2.3m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,1/19/2009 12:00:00 AM,2009-01-19T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,32,32,N,N,N,N,9.35,9.35,N,N,Y,Y,2.27052014563937,2.27052014564,False,False,True
Water_Mains_5473643541506873803.csv,2721,80911,80911,76130,76130,ACTIVE,ACTIVE,KIT 4,KIT 4,602227,602227,64m 150mm  PVC,64m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,1/19/2009 12:00:00 AM,2009-01-19T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,32,32,N,N,N,N,9.35,9.35,N,N,Y,Y,63.9963363584072,63.9963363584,False,False,True
Water_Mains_5473643541506873803.csv,2722,80912,80912,85576,85576,ACTIVE,ACTIVE,KIT 4,KIT 4,600054,600054,13.7m 150mm  PVC,13.7m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,1/11/2013 12:00:00 AM,2013-01-11T00:00:00,DONATED,DONATED,Meritech,Meritech,KITCHENER,KITCHENER,N,N,,,5,5,4,4,0,0,N,N,N,N,9.35,9.35,N,N,Y,Y,13.7103169118905,13.7103169119,False,False,True
Water_Mains_5473643541506873803.csv,2723,80913,80913,78478,78478,ACTIVE,ACTIVE,KIT 4,KIT 4,600054,600054,15.2m 150mm  PVC,15.2m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,1/11/2013 12:00:00 AM,2013-01-11T00:00:00,DONATED,DONATED,Meritech,Meritech,KITCHENER,KITCHENER,N,N,,,5,5,4,4,0,0,N,N,N,N,9.35,9.35,N,N,Y,Y,15.2374669529596,15.237466953,False,False,True
Water_Mains_5473643541506873803.csv,2724,80914,80914,76502,76502,ACTIVE,ACTIVE,KIT 4,KIT 4,6288,6288,7.7m 200mm  PVC,7.7m 200mm  PVC,TREATED,TREATED,200,200,PVC,PVC,NO,NO,,,NONE,NONE,6/14/2010 12:00:00 AM,2010-06-14T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,1,1,5,5,N,N,N,N,9.35,9.35,N,N,Y,Y,7.71378626551062,7.71378626551,False,False,True
Water_Mains_5473643541506873803.csv,2725,80915,80915,82238,82238,ACTIVE,ACTIVE,KIT 4,KIT 4,602227,602227,6m 150mm  PVC,6m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,1/19/2009 12:00:00 AM,2009-01-19T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,4,4,32,32,N,N,N,N,9.35,9.35,N,N,Y,Y,5.95128572741896,5.95128572742,False,False,True
Water_Mains_5473643541506873803.csv,2726,80916,80916,77008,77008,ACTIVE,ACTIVE,KIT 4,KIT 4,602227,602227,7.2m 150mm  PVC,7.2m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,3/16/2011 12:00:00 AM,2011-03-16T00:00:00,PURCHASED,PURCHASED,K SMART ASSOCIATES LIMITED,K SMART ASSOCIATES LIMITED,KITCHENER,KITCHENER,N,N,,,5,5,4,4,32,32,N,N,N,N,9.35,9.35,N,N,Y,Y,7.20476414155058,7.20476414155,False,False,True
Water_Mains_5473643541506873803.csv,2727,80919,80919,85580,85580,ACTIVE,ACTIVE,KIT 5,KIT 5,20645,20645,6.6m 150mm  DI,6.6m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,1/1/1989 12:00:00 AM,1989-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,7,7,6,6,33,33,N,N,N,N,9.1,9.1,N,N,Y,Y,6.58439366949872,6.5843936695,False,False,True
Water_Mains_5473643541506873803.csv,2728,80920,80920,2360,2360,ACTIVE,ACTIVE,KIT 5,KIT 5,20645,20645,82.8m 150mm  DI,82.8m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,1/1/1989 12:00:00 AM,1989-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,7,7,6,6,33,33,N,N,N,N,9.1,9.1,N,N,Y,Y,82.8203674886797,82.8203674887,False,False,True
Water_Mains_5473643541506873803.csv,2729,80921,80921,17850,17850,ACTIVE,ACTIVE,KIT 4,KIT 4,10234,10234,77.6m 200mm  DI,77.6m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,1/1/1964 12:00:00 AM,1964-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,7,7,4,4,1,1,N,N,N,N,8.5,8.5,N,N,Y,Y,77.6063778509393,77.6063778509,False,False,True
Water_Mains_5473643541506873803.csv,2730,80922,80922,85582,85582,ACTIVE,ACTIVE,KIT 4,KIT 4,10232,10232,1.5m 200mm  DI,1.5m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,1/1/1964 12:00:00 AM,1964-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,7,7,4,4,1,1,N,N,N,N,8.5,8.5,N,N,Y,Y,1.53928177594805,1.53928177595,False,False,True
Water_Mains_5473643541506873803.csv,2731,80923,80923,63420,63420,ACTIVE,ACTIVE,KIT 4,KIT 4,11454,11454,26.4m 300mm  DI,26.4m 300mm  DI,TREATED,TREATED,300,300,DI,DI,NO,NO,,,NONE,NONE,1/1/1993 12:00:00 AM,1993-01-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,8,8,5,5,5,5,N,N,N,N,9.1,9.1,N,N,N,N,26.4146583949904,26.414658395,False,False,True
Water_Mains_5473643541506873803.csv,2732,80924,80924,82250,82250,ACTIVE,ACTIVE,KIT 4,KIT 4,6299,6299,6.3m 200mm  PVC,6.3m 200mm  PVC,TREATED,TREATED,200,200,PVC,PVC,NO,NO,,,NONE,NONE,6/14/2010 12:00:00 AM,2010-06-14T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,1,1,5,5,N,N,N,N,9.35,9.35,N,N,Y,Y,6.3231501962777,6.32315019628,False,False,True
Water_Mains_5473643541506873803.csv,2733,80925,80925,68709,68709,ACTIVE,ACTIVE,KIT 5,KIT 5,6180,6180,323.8m 450mm  AC,323.8m 450mm  AC,TREATED,TREATED,450,450,AC,AC,NO,NO,,,NONE,NONE,1/1/1980 12:00:00 AM,1980-01-01T00:00:00,PURCHASED,PURCHASED,,,REGION,REGION,N,N,,,8,8,6,6,19,19,N,N,N,N,8.3,8.3,N,N,Y,Y,323.835518100511,323.835518101,False,False,True
Water_Mains_5473643541506873803.csv,2734,80926,80926,76551,76551,ACTIVE,ACTIVE,KIT 5,KIT 5,607507,607507,220.9m 450mm  PVC,220.9m 450mm  PVC,TREATED,TREATED,450,450,PVC,PVC,NO,NO,,,NONE,NONE,2/11/2009 12:00:00 AM,2009-02-11T00:00:00,PURCHASED,PURCHASED,,,REGION,REGION,N,N,,,8,8,6,6,0,0,N,N,N,N,9.35,9.35,N,N,Y,Y,220.942257780914,220.942257781,False,False,True
Water_Mains_5473643541506873803.csv,2735,80927,80927,4670,4670,ACTIVE,ACTIVE,KIT 4,KIT 4,15115,15115,106.8m 150mm  DI,106.8m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,6/1/1985 12:00:00 AM,1985-06-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,4,4,29,29,N,N,N,N,9.1,9.1,N,N,Y,Y,106.840214814526,106.840214815,False,False,True
